ScreenTime,SleepHours,LateNightUsage,ActivityLevel,DietQuality,SittingTime,InactivityPeriods,StressLevel,Gender,MealsPerDay,CalorieIntake,BMI,Fatigue,dopamine_score,lifestyle_risk,health_score,bmi_category,FutureHealthRisk,DiabetesRisk,AnemiaRisk,PCOSRisk
6,5.0,0,1,2,2,1,0,0,4,3185,31.55555555555556,Medium,3.0,0.8999999999999999,2.9,3,Medium,Medium,Low,Medium
8,7.4,1,1,0,3,1,2,1,5,2747,29.053287981859416,High,4.5,2.0,3.26,2,High,High,High,High
5,5.2,1,1,1,2,0,0,1,4,3327,21.513858510523864,Medium,3.0,0.6,2.68,1,Medium,Medium,Medium,Medium
2,6.9,1,2,2,10,4,1,0,4,3448,18.726007303142847,Low,1.5,4.6000000000000005,3.96,1,Low,Medium,Low,Low
5,6.6,0,0,2,4,2,0,1,5,2501,29.864958448753463,Low,2.5,1.7999999999999998,3.24,2,Medium,High,Low,Medium
8,7.9,0,2,0,9,3,2,1,1,302,30.11940191473341,High,4.0,4.4,3.76,3,Medium,Medium,High,Medium
2,5.9,0,2,2,11,1,2,0,4,3275,25.5649539199596,Medium,1.0,4.4,3.5600000000000005,2,Medium,Medium,Low,Medium
1,4.5,1,1,2,5,3,2,0,1,1516,27.15271058955713,High,1.0,3.2,2.7,2,Medium,Medium,Medium,High
5,7.1,1,0,0,3,2,1,0,1,1727,23.18339100346021,Medium,3.0,1.9,2.84,1,Medium,Medium,Medium,Medium
7,5.3,0,0,0,5,4,0,0,2,1287,23.030045351473927,High,3.5,2.7,2.12,1,Medium,Medium,High,Medium
3,7.0,1,2,0,11,1,0,0,1,1446,17.569651116927822,Medium,2.0,3.6,3.4000000000000004,0,Low,Low,Medium,Low
1,7.5,1,2,0,6,0,2,0,2,1235,25.50361570247934,Medium,1.0,2.6,3.6,2,Medium,Low,High,Medium
7,5.5,1,1,2,9,1,2,1,3,2437,13.882325141776937,High,4.0,3.8,3.1,0,Medium,Medium,Medium,Medium
3,4.4,1,0,0,5,4,2,1,5,3029,29.9687825182102,High,2.0,3.5,1.7600000000000002,2,High,High,High,High
8,4.4,0,1,0,5,1,2,1,5,2753,18.376825152861773,High,4.0,2.6,2.06,0,High,Medium,High,High
1,7.1,1,0,0,3,1,1,1,4,3024,32.0,Medium,1.0,1.6,2.84,3,Medium,High,Medium,Medium
2,6.8,1,2,2,4,4,0,0,3,2328,27.309968138370508,Low,1.5,2.4,3.92,2,Low,Low,Low,Low
5,4.9,0,2,0,3,2,0,0,3,2052,27.358845456721728,Medium,2.5,1.5,2.56,2,Medium,Medium,Medium,Low
5,4.5,0,2,2,5,1,1,0,1,872,27.88518738845925,Medium,2.5,2.2,3.0,2,Medium,Low,Medium,Medium
7,7.6,1,2,0,3,4,2,1,3,1909,16.85252249991036,High,4.0,2.8999999999999995,3.64,0,Medium,Medium,High,Medium
7,4.5,1,2,1,2,1,2,0,1,1527,34.927679158448385,High,4.0,1.7,2.7,3,Medium,Medium,High,High
4,6.9,0,0,2,5,1,0,1,4,2770,22.15102250702108,Low,2.0,1.8,3.3600000000000003,1,Medium,Medium,Low,Medium
3,7.6,1,1,2,2,3,2,0,2,1036,34.51676528599605,Medium,2.0,2.3,3.94,3,Medium,Medium,Medium,Medium
5,6.7,1,0,1,3,4,1,0,2,1780,21.8724228190326,Low,3.0,2.5,2.98,1,Medium,Medium,Medium,Medium
5,5.3,0,2,1,5,1,0,1,1,280,29.33333333333333,Medium,2.5,1.8,3.02,2,Medium,Low,Medium,Low
1,4.5,0,2,2,9,2,0,0,1,704,21.146319909102385,Medium,0.5,3.3,3.0,1,Low,Low,Medium,Low
5,4.1,0,1,1,2,0,0,0,4,2767,25.3069320474676,Low,2.5,0.6,2.24,2,Medium,Medium,Medium,Medium
3,5.3,1,1,2,6,2,2,1,4,3427,24.508945765204302,Medium,2.0,3.2,3.02,1,Medium,Medium,Medium,Medium
6,4.1,1,0,2,8,4,2,1,1,977,23.4375,High,3.5,4.4,2.24,1,High,Medium,Medium,High
2,7.8,1,2,1,6,1,2,0,1,572,16.330381768036002,High,1.5,2.8999999999999995,4.0200000000000005,0,Medium,Low,Medium,Medium
7,4.0,1,0,0,2,2,0,0,1,1604,26.23355580417422,High,4.0,1.2,1.6,2,Medium,Medium,High,Medium
2,5.5,1,1,2,2,2,2,1,2,1617,18.73278236914601,Medium,1.5,2.0,3.1,1,Medium,Medium,Medium,Medium
1,7.8,1,2,1,7,0,2,1,1,1757,16.483013339031164,Medium,1.0,2.9000000000000004,4.0200000000000005,0,Medium,Low,Medium,Medium
2,6.7,0,1,1,3,4,2,1,1,1289,19.817677368212443,Medium,1.0,2.8999999999999995,3.28,1,Medium,Medium,Medium,Medium
2,7.0,0,0,1,5,3,0,0,3,2160,15.91695501730104,Low,1.0,2.4,3.1,0,Medium,Medium,Low,Low
3,4.4,1,0,2,9,3,0,0,1,309,23.92485822306238,High,2.0,3.6,2.3600000000000003,1,Medium,Medium,Medium,Medium
8,6.2,1,2,1,5,1,2,0,5,3332,24.72518293294129,Medium,4.5,2.6,3.3800000000000003,1,Medium,Medium,Medium,Medium
2,5.5,0,0,0,4,0,1,1,4,2917,16.937031879257784,Medium,1.0,1.6,2.2,0,Medium,Medium,Medium,Medium
6,7.3,1,0,2,8,1,2,0,2,1622,19.48696145124717,High,3.5,3.5,3.52,1,Medium,High,Medium,Medium
1,6.1,1,0,1,11,0,1,1,2,954,15.359168241965971,Medium,1.0,3.7,2.74,0,Medium,Medium,Medium,Medium
2,6.2,1,1,1,9,1,2,0,5,3346,24.034407151290267,Medium,1.5,3.8,3.08,1,Medium,Medium,Medium,Medium
2,4.7,0,1,2,11,1,0,1,2,1759,35.70124548663232,Medium,1.0,3.6,2.78,3,Medium,Medium,Low,Medium
6,6.3,1,2,2,10,2,0,1,2,1781,19.2671714440238,Medium,3.5,3.6,3.72,1,Low,Low,Low,Low
3,4.6,1,0,2,7,0,1,0,3,2308,30.47796622324213,Medium,2.0,2.5,2.44,3,Medium,High,Medium,High
1,7.3,0,1,0,6,3,2,0,4,2928,20.820939916716245,Medium,0.5,3.5,3.22,1,Medium,Medium,High,Medium
1,4.3,0,0,0,11,1,0,1,2,1151,34.15415753078091,High,0.5,3.6,1.72,3,Medium,Medium,High,Medium
2,6.8,0,1,2,5,2,1,0,2,1748,30.449826989619385,Low,1.0,2.5,3.62,3,Medium,Medium,Low,Medium
3,7.9,0,1,1,2,2,0,0,4,2622,37.65581717451524,Low,1.5,1.2,3.76,3,Medium,Medium,Low,Medium
3,6.3,1,0,0,3,2,0,1,2,926,23.046875,Medium,2.0,1.5,2.52,1,Medium,Medium,Medium,Medium
2,7.5,1,2,1,5,4,0,0,1,1602,34.22222222222222,Medium,1.5,2.7,3.9,3,Low,Low,Medium,Low
5,4.5,0,0,1,8,4,0,0,1,1381,32.46753246753247,Medium,2.5,3.6,2.1,3,Medium,Medium,Medium,Medium
3,4.8,0,1,0,11,2,0,0,4,2597,20.1459051921492,Medium,1.5,3.9,2.22,1,Medium,Medium,Medium,Low
3,6.0,1,0,2,8,4,1,0,1,1614,23.030045351473927,Medium,2.0,4.0,3.0000000000000004,1,Medium,Medium,Low,Medium
4,6.8,1,1,2,3,1,2,1,4,2875,37.27906670760054,Medium,2.5,2.0,3.62,3,Medium,High,Low,High
7,7.7,0,1,1,8,3,2,1,5,3002,17.50561500858766,Medium,3.5,4.1,3.68,0,Medium,Medium,Medium,Medium
2,6.6,0,0,1,11,0,1,1,1,1280,28.08433210711601,Medium,1.0,3.7,2.94,2,Medium,Medium,Medium,Medium
8,4.3,1,0,0,9,2,0,0,4,2630,29.6875,High,4.5,3.3,1.72,2,High,High,Medium,Medium
4,6.3,0,1,2,11,2,1,0,2,1150,18.51780409706416,Low,2.0,4.3,3.42,1,Medium,Medium,Low,Medium
3,4.3,0,0,0,7,1,2,1,1,696,19.87910260051117,High,1.5,3.2,1.72,1,High,Medium,High,High
2,6.6,0,0,1,4,3,0,1,1,289,25.03991871098853,Medium,1.0,2.1,2.94,2,Medium,Medium,Medium,Medium
3,5.4,1,2,2,7,3,1,1,1,542,38.66666666666666,High,2.0,3.4,3.3600000000000003,3,Medium,Low,Medium,Medium
4,6.7,0,0,2,7,2,1,0,2,1585,29.3946871824648,Low,2.0,3.1,3.28,2,Medium,Medium,Low,Medium
7,6.0,1,2,0,8,3,0,1,1,1505,33.247876942797625,High,4.0,3.3,3.0000000000000004,3,Medium,Medium,Medium,Medium
3,7.7,0,2,2,8,2,1,1,5,3094,18.82716049382716,Low,1.5,3.4,4.28,1,Low,Medium,Low,Low
4,5.5,0,0,1,8,4,2,1,5,2839,17.50561500858766,High,2.0,4.4,2.5,0,Medium,High,Medium,High
3,7.6,0,2,1,4,4,0,0,5,2781,21.35991456034176,Low,1.5,2.4,3.94,1,Low,Low,Low,Low
1,5.1,0,1,1,8,1,1,0,1,769,21.13885585942661,Medium,0.5,3.1,2.64,1,Medium,Low,Medium,Medium
1,6.8,1,2,1,11,2,0,1,1,1397,19.705532421177875,Medium,1.0,3.9,3.62,1,Low,Low,Medium,Low
2,5.5,0,1,1,8,0,1,1,1,346,27.11111111111111,Medium,1.0,2.8,2.8,2,Medium,Medium,Medium,Medium
2,6.5,1,0,1,10,2,2,1,4,2959,23.2445945353274,Medium,1.5,4.4,2.9,1,Medium,High,Medium,High
7,7.7,1,0,0,10,3,1,1,2,1479,18.68512110726644,High,4.0,4.3,3.08,1,Medium,Medium,Medium,Medium
7,7.6,1,2,2,5,0,0,0,3,2363,27.01685988851271,Medium,4.0,1.5,4.24,2,Low,Medium,Low,Low
5,7.3,0,0,1,4,2,0,1,1,1612,34.2090259199158,Medium,2.5,1.7999999999999998,3.22,3,Medium,High,Medium,Medium
5,5.6,0,1,2,3,0,2,1,1,1498,25.68007405416704,Medium,2.5,1.7,3.14,2,Medium,Medium,Medium,High
7,4.4,0,0,0,7,1,2,1,3,2431,21.230572023714146,High,3.5,3.2,1.7600000000000002,1,High,High,High,High
7,5.1,1,2,1,6,4,0,0,5,3122,20.449137418203453,Medium,4.0,3.0,2.94,1,Medium,Medium,Medium,Low
3,6.1,0,2,1,2,3,2,0,4,2766,15.886965927528395,Medium,1.5,2.3,3.34,0,Medium,Medium,Medium,Medium
8,6.3,0,1,2,4,3,1,1,5,2940,31.63371488033298,Medium,4.0,2.5,3.42,3,Medium,High,Low,Medium
7,4.5,0,1,2,5,4,2,0,3,2020,26.47210743801653,High,3.5,3.5,2.7,2,Medium,Medium,Medium,High
7,5.0,0,0,1,5,3,1,0,5,3302,20.322252866889244,Medium,3.5,2.8,2.3,1,Medium,High,Medium,Medium
4,4.2,0,2,0,5,3,2,0,1,1530,17.361111111111114,High,2.0,3.2,2.28,0,Medium,Low,High,Medium
1,8.0,1,2,2,7,0,1,0,5,2883,27.776910832995224,Low,1.0,2.5,4.4,2,Low,Medium,Low,Low
3,5.9,0,1,0,7,1,2,1,1,1437,20.5498866213152,High,1.5,3.2,2.66,1,Medium,Medium,High,Medium
1,5.0,0,2,1,3,0,0,1,3,2131,17.28395061728395,Medium,0.5,0.8999999999999999,2.9,0,Low,Low,Medium,Low
2,6.8,1,0,2,2,2,0,1,1,1193,23.225431847873423,Medium,1.5,1.2,3.3200000000000003,1,Medium,Medium,Low,Medium
3,6.2,1,2,1,10,1,1,0,1,1366,28.08988764044944,Medium,2.0,3.7,3.3800000000000003,2,Medium,Low,Medium,Medium
5,6.1,1,0,2,10,1,2,1,4,3483,23.54788069073783,Medium,3.0,4.1,3.04,1,Medium,High,Low,High
8,7.8,0,0,2,7,1,0,0,2,1633,24.16716240333136,Medium,4.0,2.4,3.72,1,Medium,Medium,Low,Medium
4,6.9,0,1,0,8,3,0,0,1,404,25.282569898869724,Medium,2.0,3.3,3.06,2,Medium,Medium,Medium,Low
8,4.9,0,1,1,5,4,1,1,5,2585,24.76756591982929,Medium,4.0,3.1,2.56,1,Medium,Medium,Medium,Medium
2,4.7,0,1,1,3,3,0,0,1,193,22.857142857142858,Medium,1.0,1.7999999999999998,2.48,1,Medium,Low,Medium,Low
3,6.0,0,1,2,4,0,0,0,3,1909,24.088223117166624,Low,1.5,1.2,3.3000000000000003,1,Low,Medium,Low,Low
1,5.4,1,2,0,4,3,2,1,5,2991,23.53036634346221,High,1.0,2.8999999999999995,2.76,1,Medium,Medium,High,Medium
5,7.4,0,1,0,4,4,0,1,5,3049,26.528510346119035,Low,2.5,2.4,3.26,2,Medium,Medium,Medium,Low
4,5.4,0,1,2,3,0,0,1,1,836,25.53670360110804,Medium,2.0,0.8999999999999999,3.06,2,Medium,Medium,Low,Medium
1,4.3,1,2,2,11,4,2,0,1,505,18.93700290367378,High,1.0,5.3,2.92,1,Medium,Low,Medium,Medium
7,5.1,1,1,1,9,4,0,1,3,1853,28.06642386982525,High,4.0,3.9,2.64,2,Medium,Medium,Medium,Medium
7,6.3,0,0,0,3,2,0,1,5,3046,39.55555555555556,Medium,3.5,1.5,2.52,3,Medium,High,Medium,Medium
5,5.4,0,2,0,8,2,1,1,3,2353,24.69135802469136,Medium,2.5,3.4,2.76,1,Medium,Medium,High,Medium
5,5.3,1,1,1,10,0,2,1,1,322,25.816630212628635,High,3.0,3.8,2.72,2,Medium,Medium,High,High
8,5.7,0,0,2,2,4,1,1,2,1389,26.370238143535232,Medium,4.0,2.2,2.8800000000000003,2,Medium,High,Medium,High
7,6.8,1,2,0,5,2,2,1,2,1138,28.081632653061224,High,4.0,2.9000000000000004,3.3200000000000003,2,Medium,Medium,High,Medium
7,5.2,0,1,0,11,3,2,0,3,2123,15.123456790123456,High,3.5,4.999999999999999,2.38,0,Medium,Medium,High,Medium
7,6.6,0,0,2,6,3,0,1,4,2782,25.59373706198954,Medium,3.5,2.7,3.24,2,Medium,High,Low,Medium
5,6.3,0,1,1,9,0,2,1,3,2077,34.927679158448385,Medium,2.5,3.5,3.12,3,Medium,Medium,Medium,High
2,6.1,0,1,2,8,2,1,0,1,1747,17.360441340997646,Low,1.0,3.4,3.34,0,Medium,Medium,Low,Medium
5,5.7,1,2,2,5,4,1,0,5,3266,24.77679524969029,Medium,3.0,3.1,3.4800000000000004,1,Medium,Medium,Low,Medium
4,5.8,1,0,0,4,1,2,1,1,485,39.11111111111112,High,2.5,2.3,2.32,3,High,High,High,High
7,7.3,1,0,1,11,1,1,1,1,253,25.96304794106992,High,4.0,4.0,3.22,2,Medium,Medium,Medium,Medium
5,4.1,0,2,1,3,3,0,0,2,1356,16.836011342155007,Medium,2.5,1.7999999999999998,2.54,0,Low,Low,Medium,Low
7,6.4,1,1,0,10,3,0,0,1,1754,28.763971071663377,High,4.0,3.9,2.8600000000000003,2,Medium,Medium,Medium,Medium
6,4.9,0,1,2,3,0,1,0,1,1089,26.511804065143288,Medium,3.0,1.2999999999999998,2.8600000000000003,2,Medium,Medium,Medium,Medium
3,4.8,1,1,2,10,1,2,1,1,405,22.53061224489796,High,2.0,4.1,2.82,1,Medium,Medium,Medium,Medium
4,7.9,1,0,1,2,4,0,0,3,2215,29.384676110696898,Low,2.5,1.7999999999999998,3.46,2,Medium,Medium,Low,Medium
6,6.9,1,0,1,10,2,2,0,4,2852,20.9572742022715,High,3.5,4.4,3.06,1,Medium,High,Medium,High
6,5.6,1,2,1,4,3,1,0,2,1594,26.575890590940304,Medium,3.5,2.5,3.14,2,Medium,Medium,Medium,Medium
7,7.3,0,0,2,2,0,2,1,5,2551,16.563007030827475,High,3.5,1.4,3.52,0,Medium,High,Low,Medium
5,6.8,0,1,1,7,3,2,0,1,1184,27.309968138370508,Medium,2.5,3.8,3.32,2,Medium,Medium,Medium,Medium
2,5.6,1,0,0,5,3,0,1,5,3326,22.052190183434128,Medium,1.5,2.4,2.24,1,Medium,Medium,Medium,Medium
3,5.9,0,0,1,4,2,0,1,4,2726,24.28097534284053,Medium,1.5,1.7999999999999998,2.66,1,Medium,Medium,Medium,Medium
6,7.6,1,0,2,8,1,0,0,2,1483,25.558846200657225,Medium,3.5,2.7,3.64,2,Medium,Medium,Low,Medium
7,6.1,0,0,0,7,1,1,0,1,907,18.80920625149619,Medium,3.5,2.8,2.44,1,Medium,Medium,High,Medium
7,6.1,0,1,1,5,3,2,0,3,2356,20.715693808680545,Medium,3.5,3.2,3.04,1,Medium,Medium,Medium,Medium
5,6.6,0,0,2,4,2,0,0,2,1182,30.11937557392104,Low,2.5,1.7999999999999998,3.24,3,Medium,Medium,Low,Medium
7,4.1,0,1,0,4,1,1,0,1,60,26.533758829646096,High,3.5,1.9,1.94,2,Medium,Medium,High,Medium
7,7.8,0,1,2,2,4,1,1,1,1238,17.236426314277505,Medium,3.5,2.2,4.02,0,Medium,Medium,Low,Medium
3,5.8,0,1,1,8,1,0,0,3,1875,17.92821542543655,Medium,1.5,2.7,2.9199999999999995,0,Medium,Medium,Medium,Low
4,5.6,1,2,1,6,3,1,0,5,2524,32.00731595793324,Medium,2.5,3.1,3.14,3,Medium,Medium,Medium,Medium
4,4.8,1,2,1,10,0,0,0,5,3145,18.286779733945284,Medium,2.5,3.0,2.82,0,Low,Low,Medium,Low
8,7.4,0,2,1,4,0,0,0,1,1643,32.690541781450875,Medium,4.0,1.2,3.86,3,Medium,Medium,Medium,Low
5,4.1,1,1,1,9,3,0,0,4,2953,28.507521599929827,Medium,3.0,3.6,2.24,2,Medium,Medium,Medium,Medium
4,4.4,0,1,0,2,3,1,0,3,2484,22.89307408198773,Medium,2.0,1.9,2.06,1,Medium,Medium,High,Medium
5,4.5,1,0,0,11,3,2,0,2,1583,20.703125,High,3.0,4.999999999999999,1.8,1,High,Medium,High,High
6,7.3,0,2,1,6,0,0,1,2,1094,30.48668503213958,Medium,3.0,1.7999999999999998,3.82,3,Low,Low,Medium,Low
8,5.2,0,2,0,11,0,1,1,5,2716,29.43213296398892,High,4.0,3.7,2.68,2,Medium,Medium,High,Medium
2,4.4,1,2,1,7,3,1,1,2,1524,27.815881725346745,Medium,1.5,3.4,2.66,2,Medium,Low,Medium,Medium
7,4.1,0,2,1,7,4,0,1,3,2333,30.11940191473341,Medium,3.5,3.3,2.54,3,Medium,Medium,Medium,Medium
5,6.2,1,2,0,4,3,2,1,3,2078,22.857142857142858,Medium,3.0,2.8999999999999995,3.0800000000000005,1,Medium,Medium,High,Medium
1,7.0,1,1,1,7,1,0,1,4,2958,33.98437499999999,Low,1.0,2.4,3.4,3,Medium,Medium,Low,Medium
5,5.2,1,2,0,7,3,0,1,4,2501,36.571334648257725,Medium,3.0,3.0,2.68,3,Medium,Medium,Medium,Medium
5,6.5,0,2,1,6,2,0,1,3,2498,16.09645246812271,Low,2.5,2.4,3.5,0,Low,Low,Medium,Low
5,6.2,0,0,1,9,4,2,1,3,2190,30.35925113847192,Medium,2.5,4.699999999999999,2.78,3,High,High,Medium,High
2,6.3,0,2,1,4,4,1,0,1,204,32.847300112161506,Medium,1.0,2.8,3.42,3,Medium,Low,Medium,Medium
2,6.1,0,2,2,7,0,2,0,5,2990,23.233456176894723,Low,1.0,2.9000000000000004,3.64,1,Medium,Medium,Low,Medium
1,4.3,1,1,1,2,0,0,1,3,2101,25.153150229218223,Medium,1.0,0.6,2.32,2,Medium,Medium,Medium,Medium
1,7.9,1,2,0,7,2,0,0,2,1092,35.5247576860664,Medium,1.0,2.7,3.76,3,Medium,Low,Medium,Low
2,7.8,1,0,1,4,3,0,1,2,1257,20.932120124738347,Low,1.5,2.1,3.42,1,Medium,Medium,Medium,Low
3,7.0,0,2,1,3,3,1,1,5,2516,26.709401709401707,Low,1.5,2.2,3.7,2,Medium,Medium,Medium,Medium
2,7.6,1,1,0,11,1,1,0,3,2037,15.570934256055365,Medium,1.5,4.0,3.34,0,Medium,Medium,Medium,Low
8,7.5,0,2,0,6,4,2,0,2,1350,18.467220683287167,Medium,4.0,3.8,3.6,0,Medium,Medium,High,Medium
6,7.4,1,0,0,7,0,1,1,2,1675,19.83471074380165,Medium,3.5,2.5,2.9600000000000004,1,Medium,Medium,Medium,Medium
7,4.2,1,1,1,8,0,1,1,5,3135,25.06574621959237,Medium,4.0,2.8,2.28,2,Medium,Medium,Medium,Medium
6,7.0,1,1,0,8,2,2,0,1,1627,19.817677368212443,High,3.5,3.8,3.1,1,Medium,Medium,High,Medium
5,4.4,0,0,0,10,2,0,1,1,1419,33.77777777777778,High,2.5,3.6,1.7600000000000002,3,Medium,Medium,High,Medium
2,7.5,0,1,0,6,2,1,0,1,1325,18.19548277362446,Low,1.0,2.8,3.3,0,Medium,Medium,Medium,Low
6,7.9,1,1,0,8,3,2,1,3,2159,31.217481789802285,High,3.5,4.1,3.46,3,Medium,Medium,High,Medium
7,4.9,0,1,2,4,3,0,1,1,1000,24.489795918367346,Medium,3.5,2.1,2.8600000000000003,1,Medium,Medium,Low,Medium
1,6.1,1,2,1,2,2,0,1,1,1740,29.761904761904766,Low,1.0,1.2,3.34,2,Low,Low,Medium,Low
1,8.0,1,2,0,7,1,0,1,1,126,25.77777777777778,Medium,1.0,2.4,3.8,2,Low,Low,Medium,Low
5,5.5,0,2,2,5,3,2,0,3,2470,22.47120876377142,Medium,2.5,3.2,3.4000000000000004,1,Medium,Medium,Medium,Medium
7,5.4,0,0,2,3,2,1,0,2,1304,26.12244897959184,Medium,3.5,1.9,2.76,2,Medium,High,Medium,Medium
6,4.6,1,1,2,3,2,1,1,4,2567,30.457655947153988,High,3.5,1.9,2.74,3,Medium,Medium,Low,Medium
8,7.0,0,0,0,7,3,0,1,2,1525,21.06162815542871,Medium,4.0,3.0,2.8000000000000003,1,Medium,Medium,Medium,Medium
5,7.5,0,1,1,4,4,0,0,3,2039,17.509962564907617,Low,2.5,2.4,3.6,0,Low,Medium,Low,Low
8,6.3,0,2,1,2,3,1,0,3,2312,16.224986479177936,Medium,4.0,1.9,3.42,0,Medium,Medium,Medium,Medium
5,6.8,0,0,0,7,4,1,1,1,902,34.484157572315304,Medium,2.5,3.7,2.72,3,High,High,High,Medium
7,7.7,1,0,0,10,2,0,1,4,2617,28.731921487603305,High,4.0,3.6,3.08,2,Medium,High,Medium,Medium
8,6.7,1,1,1,8,3,2,0,5,3324,33.77777777777778,High,4.5,4.1,3.28,3,High,High,Medium,High
1,5.8,0,1,1,8,1,0,0,2,1389,23.1472551213302,Low,0.5,2.7,2.9199999999999995,1,Medium,Low,Medium,Low
2,5.7,1,1,1,2,2,2,1,3,1991,33.09042236763832,High,1.5,2.0,2.88,3,Medium,Medium,Medium,High
8,5.3,0,0,2,10,0,2,1,4,2636,21.26654064272212,High,4.0,3.8,2.72,1,Medium,High,Medium,High
8,4.8,0,2,0,10,0,0,0,3,2295,23.05456246449932,High,4.0,3.0,2.52,1,Medium,Medium,Medium,Low
5,5.0,0,0,2,5,0,1,0,1,365,20.936639118457304,Medium,2.5,1.9,2.6,1,Medium,Medium,Medium,Medium
1,4.9,1,1,1,6,2,0,0,1,107,22.65625,Medium,1.0,2.4,2.56,1,Medium,Low,Medium,Low
4,5.6,0,2,2,7,1,2,0,1,1282,27.700831024930743,Medium,2.0,3.2,3.44,2,Medium,Medium,Medium,Medium
4,6.1,0,1,0,7,1,0,0,3,2387,17.78197125852809,Low,2.0,2.4,2.74,0,Medium,Medium,Medium,Low
8,5.3,0,1,1,5,2,1,0,1,276,30.08382909680909,High,4.0,2.5,2.72,3,Medium,Medium,Medium,Medium
3,7.6,1,1,1,9,1,0,0,1,1776,27.281746031746035,Medium,2.0,3.0,3.64,2,Medium,Medium,Low,Low
1,4.7,1,1,0,11,4,2,1,2,1279,28.303850156087407,High,1.0,5.3,2.18,2,High,Medium,High,High
5,4.1,1,2,2,9,3,1,0,3,2193,33.3275623268698,Medium,3.0,4.0,2.84,3,Medium,Medium,Medium,Medium
6,7.7,0,1,0,6,3,0,1,3,2040,22.18934911242604,Medium,3.0,2.7,3.38,1,Medium,Medium,Medium,Low
6,8.0,1,0,0,5,1,2,1,1,18,21.9671201814059,High,3.5,2.6,3.2,1,High,Medium,High,Medium
3,6.8,0,2,1,7,1,0,0,5,2542,27.33991199965825,Low,1.5,2.4,3.62,2,Low,Medium,Low,Low
1,8.0,0,0,2,11,4,0,1,1,814,24.9680097375238,Medium,0.5,4.5,3.8,1,Low,Medium,Low,Low
8,7.1,0,1,2,5,2,0,1,1,856,30.83289382936428,Medium,4.0,2.1,3.74,3,Medium,Medium,Low,Medium
6,8.0,0,2,1,4,3,0,0,1,502,35.41912632821724,Medium,3.0,2.1,4.1000000000000005,3,Low,Low,Medium,Low
7,4.6,0,2,2,2,3,0,1,3,1813,31.239414355075468,Medium,3.5,1.5,3.04,3,Medium,Medium,Low,Medium
6,5.0,1,1,2,7,0,2,1,3,1847,27.143037495265748,High,3.5,2.9000000000000004,2.9,2,Medium,Medium,Medium,High
3,5.9,0,1,1,11,0,2,0,5,2947,25.640242971826257,Medium,1.5,4.1,2.96,2,Medium,Medium,Medium,Medium
8,5.2,0,0,0,3,0,2,1,2,1669,30.40762656147272,High,4.0,1.7,2.08,3,High,High,High,High
4,7.8,1,0,2,2,1,0,0,2,900,21.672110130948383,Low,2.5,0.8999999999999999,3.72,1,Low,Medium,Low,Medium
8,6.5,0,0,2,10,1,2,0,1,537,19.84066420438937,High,4.0,4.1,3.2,1,Medium,Medium,Medium,High
7,6.4,0,2,2,3,2,2,0,5,2913,33.56351992592878,Medium,3.5,2.3,3.7600000000000007,3,Medium,Medium,Low,Medium
7,8.0,1,1,2,9,3,2,0,1,1054,20.88888888888889,High,4.0,4.4,4.1,1,Medium,Medium,Medium,Medium
3,7.5,0,2,0,11,0,0,0,1,904,13.735844449192635,Medium,1.5,3.3,3.6,0,Low,Low,Medium,Low
1,7.9,0,1,0,2,1,2,1,3,2053,21.218317194552675,Medium,0.5,1.7,3.46,1,Medium,Medium,High,Medium
8,4.8,1,0,2,3,2,2,0,3,2125,21.461936624163616,High,4.5,2.3,2.52,1,High,High,Medium,High
6,6.8,0,0,2,7,3,1,0,3,1973,21.258503401360542,Medium,3.0,3.4,3.3200000000000003,1,Medium,Medium,Low,Medium
7,4.0,1,0,1,11,1,2,0,3,1868,17.426748582230623,High,4.0,4.4,1.9,0,High,High,High,High
8,5.2,1,0,2,8,0,0,1,1,79,21.461936624163616,High,4.5,2.4,2.68,1,Medium,Medium,Medium,Medium
3,7.2,0,1,2,9,1,0,1,1,800,21.208448753462605,Low,1.5,3.0,3.78,1,Low,Low,Low,Low
7,6.5,0,2,2,4,3,2,1,2,1778,26.5625,Medium,3.5,2.8999999999999995,3.8,2,Medium,Medium,Medium,Medium
8,6.5,1,0,1,9,1,0,0,1,529,18.730489073881373,High,4.5,3.0,2.9,1,Medium,Medium,Medium,Medium
1,6.4,0,0,0,11,2,1,0,1,1163,28.40818411056848,Medium,0.5,4.3,2.5600000000000005,2,Medium,Medium,High,Medium
8,5.4,1,2,2,7,1,0,1,2,1215,15.210924824229314,High,4.5,2.4,3.3600000000000003,0,Low,Low,Low,Low
6,5.9,1,0,2,3,4,1,1,5,3285,25.082863029651524,High,3.5,2.5,2.9600000000000004,2,Medium,High,Low,Medium
2,4.6,1,2,1,9,4,1,0,2,1180,28.16249373095173,Medium,1.5,4.3,2.74,2,Medium,Low,Medium,Medium
6,5.5,1,2,2,3,0,1,0,1,645,29.585798816568044,High,3.5,1.2999999999999998,3.4000000000000004,2,Medium,Low,Medium,Medium
7,4.4,0,0,2,4,3,2,1,1,147,20.504933999743688,High,3.5,2.8999999999999995,2.3600000000000003,1,Medium,Medium,Medium,High
8,5.0,0,0,0,4,0,2,1,3,2139,25.5649539199596,High,4.0,2.0,2.0,2,High,High,High,High
4,6.3,0,1,0,5,0,2,1,1,1035,16.330381768036002,Medium,2.0,2.3,2.82,0,Medium,Medium,High,Medium
